Subject,Accuracy,Cross-Return,Horizontal-Vertical
9,1,Cross,Vertical
9,1,Cross,Horizontal
9,0,Cross,Horizontal
9,0,Cross,Horizontal
9,0,Cross,Horizontal
9,1,Cross,Horizontal
9,1,Cross,Horizontal
9,1,Cross,Vertical
9,1,Cross,Vertical
9,1,Cross,Horizontal
9,1,Cross,Vertical
9,1,Cross,Vertical
9,0,Cross,Horizontal
9,1,Cross,Vertical
9,0,Cross,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Vertical
9,0,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,0,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Horizontal
9,0,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,0,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Horizontal
9,0,Return,Horizontal
9,0,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Vertical
9,1,Return,Horizontal
9,1,Return,Horizontal
10,1,Cross,Vertical
10,0,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,0,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,0,Cross,Horizontal
10,0,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,0,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,0,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,0,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,0,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Vertical
10,0,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,0,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,1,Cross,Horizontal
10,1,Cross,Horizontal
10,1,Cross,Vertical
10,1,Cross,Vertical
10,0,Cross,Horizontal
10,1,Return,Vertical
10,0,Return,Vertical
10,0,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Vertical
10,0,Return,Vertical
10,1,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Horizontal
10,0,Return,Vertical
10,1,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,0,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Horizontal
10,0,Return,Vertical
10,1,Return,Horizontal
10,1,Return,Vertical
10,0,Return,Vertical
10,1,Return,Vertical
10,0,Return,Horizontal
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Vertical
10,1,Return,Vertical
10,0,Return,Vertical
10,0,Return,Vertical
10,0,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Horizontal
10,1,Return,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,0,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,0,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,0,Cross,Vertical
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Vertical
11,0,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,0,Cross,Vertical
11,0,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,0,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,0,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,0,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Horizontal
11,1,Cross,Vertical
11,1,Cross,Vertical
11,0,Cross,Horizontal
11,1,Cross,Vertical
11,0,Cross,Horizontal
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Vertical
11,0,Return,Vertical
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Horizontal
11,0,Return,Vertical
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Vertical
11,1,Return,Vertical
11,1,Return,Horizontal
11,1,Return,Horizontal
11,1,Return,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,0,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,1,Cross,Vertical
12,0,Cross,Horizontal
12,0,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Vertical
12,0,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Vertical
12,0,Cross,Horizontal
12,0,Cross,Horizontal
12,0,Cross,Vertical
12,1,Cross,Horizontal
12,0,Cross,Horizontal
12,1,Cross,Horizontal
12,0,Cross,Vertical
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,0,Cross,Vertical
12,0,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Vertical
12,0,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,1,Cross,Vertical
12,0,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,0,Cross,Horizontal
12,0,Cross,Vertical
12,1,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,0,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,0,Cross,Vertical
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Horizontal
12,1,Cross,Vertical
12,1,Cross,Horizontal
12,0,Cross,Vertical
12,1,Cross,Vertical
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Vertical
12,0,Return,Horizontal
12,0,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Vertical
12,1,Return,Vertical
12,1,Return,Vertical
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Horizontal
12,0,Return,Vertical
12,1,Return,Horizontal
12,0,Return,Vertical
12,0,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Vertical
12,0,Return,Horizontal
12,1,Return,Vertical
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Vertical
12,0,Return,Vertical
12,1,Return,Horizontal
12,0,Return,Horizontal
12,0,Return,Horizontal
12,1,Return,Horizontal
12,0,Return,Horizontal
12,1,Return,Horizontal
12,1,Return,Horizontal
12,1,Return,Vertical
12,0,Return,Vertical
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Horizontal
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Vertical
12,1,Return,Vertical
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Horizontal
12,1,Return,Horizontal
12,1,Return,Horizontal
12,1,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Horizontal
12,0,Return,Vertical
12,1,Return,Vertical
12,1,Return,Vertical
12,1,Return,Vertical
12,0,Return,Vertical
12,1,Return,Horizontal
12,1,Return,Horizontal
12,1,Return,Vertical
12,0,Return,Horizontal
12,0,Return,Horizontal
12,0,Return,Vertical
12,1,Return,Horizontal
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Vertical
13,0,Cross,Horizontal
13,0,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Vertical
13,0,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,0,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,0,Cross,Horizontal
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,0,Cross,Vertical
13,1,Cross,Vertical
13,1,Cross,Horizontal
13,1,Cross,Vertical
13,0,Cross,Horizontal
13,1,Cross,Horizontal
13,0,Cross,Horizontal
13,1,Cross,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,0,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,0,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,0,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Vertical
13,0,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Vertical
13,1,Return,Vertical
13,1,Return,Horizontal
13,1,Return,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Cross,Vertical
14,1,Cross,Horizontal
14,1,Return,Vertical
14,0,Return,Vertical
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,0,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
14,1,Return,Vertical
14,1,Return,Horizontal
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,0,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,0,Cross,Vertical
15,0,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Vertical
15,0,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,0,Cross,Horizontal
15,0,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,0,Cross,Vertical
15,1,Cross,Vertical
15,0,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,0,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Vertical
15,0,Cross,Vertical
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Cross,Vertical
15,1,Cross,Horizontal
15,1,Return,Vertical
15,1,Return,Vertical
15,0,Return,Horizontal
15,1,Return,Horizontal
15,0,Return,Vertical
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,0,Return,Horizontal
15,0,Return,Horizontal
15,0,Return,Vertical
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Horizontal
15,0,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
15,0,Return,Horizontal
15,1,Return,Horizontal
15,0,Return,Vertical
15,1,Return,Vertical
15,1,Return,Horizontal
15,1,Return,Horizontal
15,1,Return,Vertical
15,1,Return,Horizontal
16,1,Cross,Horizontal
16,0,Cross,Vertical
16,1,Cross,Vertical
16,0,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,0,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,0,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,0,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,1,Cross,Vertical
16,0,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,0,Cross,Vertical
16,0,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,0,Cross,Horizontal
16,1,Cross,Vertical
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Horizontal
16,1,Cross,Vertical
16,0,Cross,Horizontal
16,0,Cross,Horizontal
16,1,Cross,Horizontal
16,0,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,0,Return,Vertical
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Horizontal
16,0,Return,Vertical
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Vertical
16,0,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,0,Return,Horizontal
16,0,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Horizontal
16,0,Return,Horizontal
16,0,Return,Horizontal
16,0,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Horizontal
16,1,Return,Vertical
16,1,Return,Vertical
16,1,Return,Vertical
17,1,Cross,Vertical
