Subject,Accuracy,Motion Direction,Movement Type
65,1,Vertical,Return
65,0,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,0,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Horizontal,Return
66,1,Vertical,Return
66,1,Vertical,Return
66,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,0,Vertical,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,0,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,0,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Vertical,Return
67,1,Vertical,Return
67,1,Horizontal,Return
67,1,Horizontal,Return
67,1,Vertical,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,0,Horizontal,Return
68,1,Horizontal,Return
68,0,Horizontal,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,0,Vertical,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,0,Horizontal,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,0,Vertical,Return
68,1,Vertical,Return
68,0,Horizontal,Return
68,1,Horizontal,Return
68,0,Vertical,Return
68,0,Vertical,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,0,Vertical,Return
68,1,Horizontal,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,1,Vertical,Return
68,0,Vertical,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,0,Vertical,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,0,Vertical,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,0,Vertical,Return
69,1,Horizontal,Return
69,0,Vertical,Return
69,1,Vertical,Return
69,0,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,0,Horizontal,Return
69,0,Vertical,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Vertical,Return
69,0,Horizontal,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,0,Horizontal,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Vertical,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,1,Horizontal,Return
69,0,Horizontal,Return
69,1,Vertical,Return
69,1,Vertical,Return
69,0,Vertical,Return
69,1,Vertical,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,0,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,0,Horizontal,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,0,Horizontal,Return
70,0,Vertical,Return
70,1,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,0,Horizontal,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,0,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,0,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,0,Vertical,Return
70,1,Horizontal,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,0,Horizontal,Return
70,1,Vertical,Return
70,0,Vertical,Return
70,1,Vertical,Return
70,1,Horizontal,Return
70,0,Vertical,Return
70,0,Horizontal,Return
70,1,Horizontal,Return
70,1,Vertical,Return
70,1,Vertical,Return
70,0,Vertical,Return
70,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,0,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,0,Vertical,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Vertical,Return
71,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Vertical,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
72,1,Horizontal,Return
73,0,Vertical,Return
73,1,Vertical,Return
73,0,Horizontal,Return
73,1,Horizontal,Return
73,0,Vertical,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,0,Horizontal,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,0,Horizontal,Return
73,0,Vertical,Return
73,1,Vertical,Return
73,0,Vertical,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,0,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,0,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
73,1,Horizontal,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Vertical,Return
73,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,0,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Vertical,Return
74,1,Horizontal,Return
74,1,Vertical,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,0,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,0,Horizontal,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
75,1,Vertical,Return
75,1,Horizontal,Return
75,1,Vertical,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,0,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,0,Horizontal,Return
76,1,Vertical,Return
76,0,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,0,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,0,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,0,Vertical,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,0,Horizontal,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,0,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,0,Vertical,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,1,Vertical,Return
76,1,Vertical,Return
76,1,Horizontal,Return
76,0,Vertical,Return
76,1,Vertical,Return
76,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,0,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
77,1,Horizontal,Return
77,1,Vertical,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Horizontal,Return
78,1,Horizontal,Return
78,1,Vertical,Return
78,1,Vertical,Return
78,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,0,Vertical,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Horizontal,Return
79,1,Vertical,Return
79,1,Horizontal,Return
80,1,Vertical,Return
80,0,Horizontal,Return
80,1,Horizontal,Return
80,0,Vertical,Return
80,0,Horizontal,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,0,Vertical,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,0,Vertical,Return
80,0,Horizontal,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,0,Vertical,Return
80,1,Vertical,Return
80,0,Horizontal,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,0,Horizontal,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,0,Vertical,Return
80,0,Horizontal,Return
80,0,Horizontal,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,0,Horizontal,Return
80,1,Horizontal,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Horizontal,Return
80,1,Vertical,Return
80,1,Vertical,Return
80,0,Horizontal,Return
81,0,Horizontal,Return
81,0,Horizontal,Return
81,0,Horizontal,Return
81,0,Vertical,Return
81,0,Vertical,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,0,Horizontal,Return
81,0,Horizontal,Return
81,0,Horizontal,Return
81,0,Vertical,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,0,Vertical,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Vertical,Return
81,0,Horizontal,Return
81,0,Horizontal,Return
81,1,Horizontal,Return
81,0,Vertical,Return
81,1,Vertical,Return
81,0,Horizontal,Return
81,0,Horizontal,Return
81,1,Vertical,Return
81,0,Horizontal,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,0,Horizontal,Return
81,0,Horizontal,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,1,Vertical,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Horizontal,Return
81,0,Vertical,Return
81,0,Vertical,Return
81,1,Vertical,Return
81,0,Vertical,Return
81,1,Vertical,Return
81,1,Horizontal,Return
81,1,Vertical,Return
81,1,Vertical,Return
82,1,Vertical,Return
82,0,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,0,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,0,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,0,Vertical,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,0,Vertical,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
82,1,Horizontal,Return
82,1,Horizontal,Return
82,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Vertical,Return
83,1,Horizontal,Return
83,1,Horizontal,Return
83,1,Vertical,Return
83,1,Horizontal,Return
